make_f	model_f	make_w	model_w	class	drops	level	tempus	alp
Mosaic	RT-1d	Mavic	Cosmic CXR60c	road	994000	16	3073	2983.5
Mosaic	RT-1d	Mavic	Cosmic Ultimate UST	road	994000	15	3075.5	2981
Mosaic	RT-1d	Roval	Alpinist CLX	road	987300	32	3081.5	2959
Mosaic	RT-1d	Roval	CLX64	road	1022400	15	3064.5	2975
Mosaic	RT-1d	Roval	Rapide CLX	road	1047300	15	3064.5	2970
Mosaic	RT-1d	Shimano	C40	road	937300	15	3082.5	2978.5
Mosaic	RT-1d	Shimano	C50	road	940700	28	3080.5	2982.5
Mosaic	RT-1d	Shimano	C60	road	944300	18	3071.5	2986
Mosaic	RT-1d	ZIPP	202	road	1001200	15	3089.5	2969.5
Mosaic	RT-1d	ZIPP	404	road	1001200	15	3061.5	2971
Mosaic	RT-1d	ZIPP	454	road	1136000	24	3058.5	2968
Mosaic	RT-1d	ZIPP	808	road	1029600	15	3052.5	2977
Mosaic	RT-1d	ZIPP	858	road	1164400	37	3048.5	2974
Mosaic	RT-1d	ZIPP	353 NSW	road	1107600	19	3065.5	2967
Mosaic	RT-1d	ZIPP	808/Super9	road	1927700	35	3043.5	2986
Mosaic	RT-1d	ZIPP	858/Super9	road	2360800	45	3041.5	2985
Mosaic	RT-1d	Zwift	32mm Carbon	road	852000	15	3094.5	2975
Mosaic	RT-1d	Zwift	50mm Carbon	road	972700	15	3082	2976
Mosaic	RT-1d	Zwift	Buffalo Fahrrad	road	855200	40	3099.5	2982
Mosaic	RT-1d	Zwift	Classic	road	887600	15	3100.5	2983
Mosaic	RT-1d	Zwift	Safety	road	1562000	44	3095	2974.5
Parlee	ESX	Bontrager	Aeolus 5	road	773900	20	3072.5	2955.5
Parlee	ESX	CADEX	36	road	860900	26	3085	2951
Parlee	ESX	CADEX	42	road	830700	16	3075.5	2953.5
Parlee	ESX	CADEX	65	road	844900	21	3057	2952.5
Parlee	ESX	Campagnolo	Bora Ultra 35	road	852000	33	3092	2953
Parlee	ESX	Campagnolo	Bora Ultra 50	road	866200	27	3065.5	2953
Parlee	ESX	DT Swiss	ARC 1100 DICUT 62	road	788100	16	3057.5	2952
Parlee	ESX	DT Swiss	ARC 1100 DICUT DISC	road	2183300	42	3032	2970.5
Parlee	ESX	ENVE	SES 2.2	road	795200	17	3091.5	2953
Parlee	ESX	ENVE	SES 3.4	road	795200	16	3065.5	2951.5
Parlee	ESX	ENVE	SES 6.7	road	795200	25	3059.5	2959.5
Parlee	ESX	ENVE	SES 7.8	road	809400	39	3047	2955.5
Parlee	ESX	ENVE	SES 8.9	road	809400	31	3048	2964
Parlee	ESX	Giant	SLR 0	road	795300	22	3068.5	2952
Parlee	ESX	Lightweight	Meilenstein	road	603500	16	3078	2943.5
Parlee	ESX	Mavic	Comete Pro Carbon SL UST	road	745500	23	3066	2970
Parlee	ESX	Mavic	Cosmic CXR60c	road	745500	16	3070	2968
Parlee	ESX	Mavic	Cosmic Ultimate UST	road	745500	16	3072.5	2965.5
Parlee	ESX	Roval	Alpinist CLX	road	738800	32	3078.5	2943.5
Parlee	ESX	Roval	CLX64	road	773900	16	3061.5	2959.5
Parlee	ESX	Roval	Rapide CLX	road	798800	16	3061.5	2954.5
Parlee	ESX	Shimano	C40	road	688800	16	3079.5	2963
Parlee	ESX	Shimano	C50	road	692200	28	3077.5	2967
Parlee	ESX	Shimano	C60	road	695800	18	3068.5	2970.5
Parlee	ESX	ZIPP	202	road	752700	16	3086.5	2954
Parlee	ESX	ZIPP	404	road	752700	16	3058.5	2955.5
Parlee	ESX	ZIPP	454	road	887500	24	3055.5	2952.5
Parlee	ESX	ZIPP	808	road	781100	16	3049.5	2961.5
Parlee	ESX	ZIPP	858	road	915900	37	3045.5	2958.5
Parlee	ESX	ZIPP	353 NSW	road	859100	19	3062.5	2951.5
Parlee	ESX	ZIPP	808/Super9	road	1679200	35	3040.5	2970.5
Parlee	ESX	ZIPP	858/Super9	road	2112300	45	3038.5	2969.5
Parlee	ESX	Zwift	32mm Carbon	road	603500	16	3091.5	2959.5
Parlee	ESX	Zwift	50mm Carbon	road	724200	16	3079	2960.5
Parlee	ESX	Zwift	Buffalo Fahrrad	road	606700	40	3096.5	2966.5
Parlee	ESX	Zwift	Classic	road	639100	16	3097.5	2967.5
Parlee	ESX	Zwift	Safety	road	1313500	44	3092	2959
Parlee	RZ7	Bontrager	Aeolus 5	road	681600	28	3067	2957
Parlee	RZ7	CADEX	36	road	768600	28	3079.5	2952.5
Parlee	RZ7	CADEX	42	road	738400	28	3070	2955
Parlee	RZ7	CADEX	65	road	752600	28	3051.5	2954
Parlee	RZ7	Campagnolo	Bora Ultra 35	road	759700	33	3086.5	2954.5
Parlee	RZ7	Campagnolo	Bora Ultra 50	road	773900	28	3060	2954.5
Parlee	RZ7	DT Swiss	ARC 1100 DICUT 62	road	695800	28	3052	2953.5
Parlee	RZ7	DT Swiss	ARC 1100 DICUT DISC	road	2091000	42	3026.5	2972
Parlee	RZ7	ENVE	SES 2.2	road	702900	28	3086	2954.5
Parlee	RZ7	ENVE	SES 3.4	road	702900	28	3060	2953
Parlee	RZ7	ENVE	SES 6.7	road	702900	28	3054	2961
Parlee	RZ7	ENVE	SES 7.8	road	717100	39	3041.5	2957
Parlee	RZ7	ENVE	SES 8.9	road	717100	31	3042.5	2965.5
Parlee	RZ7	Giant	SLR 0	road	703000	28	3063	2953.5
Parlee	RZ7	Lightweight	Meilenstein	road	511200	28	3072.5	2945
Parlee	RZ7	Mavic	Comete Pro Carbon SL UST	road	653200	28	3060.5	2971.5
Parlee	RZ7	Mavic	Cosmic CXR60c	road	653200	28	3064.5	2969.5
Parlee	RZ7	Mavic	Cosmic Ultimate UST	road	653200	28	3067	2967
Parlee	RZ7	Roval	Alpinist CLX	road	646500	32	3073	2945
Parlee	RZ7	Roval	CLX64	road	681600	28	3056	2961
Parlee	RZ7	Roval	Rapide CLX	road	706500	28	3056	2956
Parlee	RZ7	Shimano	C40	road	596500	28	3074	2964.5
Parlee	RZ7	Shimano	C50	road	599900	28	3072	2968.5
Parlee	RZ7	Shimano	C60	road	603500	28	3063	2972
Parlee	RZ7	ZIPP	202	road	660400	28	3081	2955.5
Parlee	RZ7	ZIPP	404	road	660400	28	3053	2957
Parlee	RZ7	ZIPP	454	road	795200	28	3050	2954
Parlee	RZ7	ZIPP	808	road	688800	28	3044	2963
Parlee	RZ7	ZIPP	858	road	823600	37	3040	2960
Parlee	RZ7	ZIPP	353 NSW	road	766800	28	3057	2953
Parlee	RZ7	ZIPP	808/Super9	road	1586900	35	3035	2972
Parlee	RZ7	ZIPP	858/Super9	road	2020000	45	3033	2971
Parlee	RZ7	Zwift	32mm Carbon	road	511200	28	3086	2961
Parlee	RZ7	Zwift	50mm Carbon	road	631900	28	3073.5	2962
Parlee	RZ7	Zwift	Buffalo Fahrrad	road	514400	40	3091	2968
Parlee	RZ7	Zwift	Classic	road	546800	28	3092	2969
Parlee	RZ7	Zwift	Safety	road	1221200	44	3086.5	2960.5
Pinarello	Dogma 65.1	Bontrager	Aeolus 5	road	773900	29	3072.5	2968
Pinarello	Dogma 65.1	CADEX	36	road	860900	29	3085	2963.5
Pinarello	Dogma 65.1	CADEX	42	road	830700	29	3075.5	2966
Pinarello	Dogma 65.1	CADEX	65	road	844900	29	3057	2965
Pinarello	Dogma 65.1	Campagnolo	Bora Ultra 35	road	852000	33	3092	2965.5
Pinarello	Dogma 65.1	Campagnolo	Bora Ultra 50	road	866200	29	3065.5	2965.5
Pinarello	Dogma 65.1	DT Swiss	ARC 1100 DICUT 62	road	788100	29	3057.5	2964.5
Pinarello	Dogma 65.1	DT Swiss	ARC 1100 DICUT DISC	road	2183300	42	3032	2983
Pinarello	Dogma 65.1	ENVE	SES 2.2	road	795200	29	3091.5	2965.5
Pinarello	Dogma 65.1	ENVE	SES 3.4	road	795200	29	3065.5	2964
Pinarello	Dogma 65.1	ENVE	SES 6.7	road	795200	29	3059.5	2972
Pinarello	Dogma 65.1	ENVE	SES 7.8	road	809400	39	3047	2968
Pinarello	Dogma 65.1	ENVE	SES 8.9	road	809400	31	3048	2976.5
Pinarello	Dogma 65.1	Giant	SLR 0	road	795300	29	3068.5	2964.5
Pinarello	Dogma 65.1	Lightweight	Meilenstein	road	603500	29	3078	2956
Pinarello	Dogma 65.1	Mavic	Comete Pro Carbon SL UST	road	745500	29	3066	2982.5
Pinarello	Dogma 65.1	Mavic	Cosmic CXR60c	road	745500	29	3070	2980.5
Pinarello	Dogma 65.1	Mavic	Cosmic Ultimate UST	road	745500	29	3072.5	2978
Pinarello	Dogma 65.1	Roval	Alpinist CLX	road	738800	32	3078.5	2956
Pinarello	Dogma 65.1	Roval	CLX64	road	773900	29	3061.5	2972
Pinarello	Dogma 65.1	Roval	Rapide CLX	road	798800	29	3061.5	2967
Pinarello	Dogma 65.1	Shimano	C40	road	688800	29	3079.5	2975.5
Pinarello	Dogma 65.1	Shimano	C50	road	692200	29	3077.5	2979.5
Pinarello	Dogma 65.1	Shimano	C60	road	695800	29	3068.5	2983
Pinarello	Dogma 65.1	ZIPP	202	road	752700	29	3086.5	2966.5
Pinarello	Dogma 65.1	ZIPP	404	road	752700	29	3058.5	2968
Pinarello	Dogma 65.1	ZIPP	454	road	887500	29	3055.5	2965
Pinarello	Dogma 65.1	ZIPP	808	road	781100	29	3049.5	2974
Pinarello	Dogma 65.1	ZIPP	858	road	915900	37	3045.5	2971
Pinarello	Dogma 65.1	ZIPP	353 NSW	road	859100	29	3062.5	2964
Pinarello	Dogma 65.1	ZIPP	808/Super9	road	1679200	35	3040.5	2983
Pinarello	Dogma 65.1	ZIPP	858/Super9	road	2112300	45	3038.5	2982
Pinarello	Dogma 65.1	Zwift	32mm Carbon	road	603500	29	3091.5	2972
Pinarello	Dogma 65.1	Zwift	50mm Carbon	road	724200	29	3079	2973
Pinarello	Dogma 65.1	Zwift	Buffalo Fahrrad	road	606700	40	3096.5	2979
Pinarello	Dogma 65.1	Zwift	Classic	road	639100	29	3097.5	2980
Pinarello	Dogma 65.1	Zwift	Safety	road	1313500	44	3092	2971.5
Pinarello	Dogma F	Bontrager	Aeolus 5	road	1199900	32	3061	2935
Pinarello	Dogma F	CADEX	36	road	1286900	32	3073.5	2930.5
Pinarello	Dogma F	CADEX	42	road	1256700	32	3064	2933
Pinarello	Dogma F	CADEX	65	road	1270900	32	3045.5	2932
Pinarello	Dogma F	Campagnolo	Bora Ultra 35	road	1278000	33	3080.5	2932.5
Pinarello	Dogma F	Campagnolo	Bora Ultra 50	road	1292200	32	3054	2932.5
Pinarello	Dogma F	DT Swiss	ARC 1100 DICUT 62	road	1214100	32	3046	2931.5
Pinarello	Dogma F	DT Swiss	ARC 1100 DICUT DISC	road	2609300	42	3020.5	2950
Pinarello	Dogma F	ENVE	SES 2.2	road	1221200	32	3080	2932.5
Pinarello	Dogma F	ENVE	SES 3.4	road	1221200	32	3054	2931
Pinarello	Dogma F	ENVE	SES 6.7	road	1221200	32	3048	2939
Pinarello	Dogma F	ENVE	SES 7.8	road	1235400	39	3035.5	2935
Pinarello	Dogma F	ENVE	SES 8.9	road	1235400	32	3036.5	2943.5
Pinarello	Dogma F	Giant	SLR 0	road	1221300	32	3057	2931.5
Pinarello	Dogma F	Lightweight	Meilenstein	road	1029500	32	3066.5	2923
Pinarello	Dogma F	Mavic	Comete Pro Carbon SL UST	road	1171500	32	3054.5	2949.5
Pinarello	Dogma F	Mavic	Cosmic CXR60c	road	1171500	32	3058.5	2947.5
Pinarello	Dogma F	Mavic	Cosmic Ultimate UST	road	1171500	32	3061	2945
Pinarello	Dogma F	Roval	Alpinist CLX	road	1164800	32	3067	2923
Pinarello	Dogma F	Roval	CLX64	road	1199900	32	3050	2939
Pinarello	Dogma F	Roval	Rapide CLX	road	1224800	32	3050	2934
Pinarello	Dogma F	Shimano	C40	road	1114800	32	3068	2942.5
Pinarello	Dogma F	Shimano	C50	road	1118200	32	3066	2946.5
Pinarello	Dogma F	Shimano	C60	road	1121800	32	3057	2950
Pinarello	Dogma F	ZIPP	202	road	1178700	32	3075	2933.5
Pinarello	Dogma F	ZIPP	404	road	1178700	32	3047	2935
Pinarello	Dogma F	ZIPP	454	road	1313500	32	3044	2932
Pinarello	Dogma F	ZIPP	808	road	1207100	32	3038	2941
Pinarello	Dogma F	ZIPP	858	road	1341900	37	3034	2938
Pinarello	Dogma F	ZIPP	353 NSW	road	1285100	32	3051	2931
Pinarello	Dogma F	ZIPP	808/Super9	road	2105200	35	3029	2950
Pinarello	Dogma F	ZIPP	858/Super9	road	2538300	45	3027	2949
Pinarello	Dogma F	Zwift	32mm Carbon	road	1029500	32	3080	2939
Pinarello	Dogma F	Zwift	50mm Carbon	road	1150200	32	3067.5	2940
Pinarello	Dogma F	Zwift	Buffalo Fahrrad	road	1032700	40	3085	2946
Pinarello	Dogma F	Zwift	Classic	road	1065100	32	3086	2947
Pinarello	Dogma F	Zwift	Safety	road	1739500	44	3080.5	2938.5
Pinarello	Dogma F10	Bontrager	Aeolus 5	road	880400	39	3067	2948.5
Pinarello	Dogma F10	CADEX	36	road	967400	39	3079.5	2944
Pinarello	Dogma F10	CADEX	42	road	937200	39	3070	2946.5
Pinarello	Dogma F10	CADEX	65	road	951400	39	3051.5	2945.5
Pinarello	Dogma F10	Campagnolo	Bora Ultra 35	road	958500	39	3086.5	2946
Pinarello	Dogma F10	Campagnolo	Bora Ultra 50	road	972700	39	3060	2946
Pinarello	Dogma F10	DT Swiss	ARC 1100 DICUT 62	road	894600	39	3052	2945
Pinarello	Dogma F10	DT Swiss	ARC 1100 DICUT DISC	road	2289800	42	3026.5	2963.5
Pinarello	Dogma F10	ENVE	SES 2.2	road	901700	39	3086	2946
Pinarello	Dogma F10	ENVE	SES 3.4	road	901700	39	3060	2944.5
Pinarello	Dogma F10	ENVE	SES 6.7	road	901700	39	3054	2952.5
Pinarello	Dogma F10	ENVE	SES 7.8	road	915900	39	3041.5	2948.5
Pinarello	Dogma F10	ENVE	SES 8.9	road	915900	39	3042.5	2957
Pinarello	Dogma F10	Giant	SLR 0	road	901800	39	3063	2945
Pinarello	Dogma F10	Lightweight	Meilenstein	road	710000	39	3072.5	2936.5
Pinarello	Dogma F10	Mavic	Comete Pro Carbon SL UST	road	852000	39	3060.5	2963
Pinarello	Dogma F10	Mavic	Cosmic CXR60c	road	852000	39	3064.5	2961
Pinarello	Dogma F10	Mavic	Cosmic Ultimate UST	road	852000	39	3067	2958.5
Pinarello	Dogma F10	Roval	Alpinist CLX	road	845300	39	3073	2936.5
Pinarello	Dogma F10	Roval	CLX64	road	880400	39	3056	2952.5
Pinarello	Dogma F10	Roval	Rapide CLX	road	905300	39	3056	2947.5
Pinarello	Dogma F10	Shimano	C40	road	795300	39	3074	2956
Pinarello	Dogma F10	Shimano	C50	road	798700	39	3072	2960
Pinarello	Dogma F10	Shimano	C60	road	802300	39	3063	2963.5
Pinarello	Dogma F10	ZIPP	202	road	859200	39	3081	2947
Pinarello	Dogma F10	ZIPP	404	road	859200	39	3053	2948.5
Pinarello	Dogma F10	ZIPP	454	road	994000	39	3050	2945.5
Pinarello	Dogma F10	ZIPP	808	road	887600	39	3044	2954.5
Pinarello	Dogma F10	ZIPP	858	road	1022400	39	3040	2951.5
Pinarello	Dogma F10	ZIPP	353 NSW	road	965600	39	3057	2944.5
Pinarello	Dogma F10	ZIPP	808/Super9	road	1785700	39	3035	2963.5
Pinarello	Dogma F10	ZIPP	858/Super9	road	2218800	45	3033	2962.5
Pinarello	Dogma F10	Zwift	32mm Carbon	road	710000	39	3086	2952.5
Pinarello	Dogma F10	Zwift	50mm Carbon	road	830700	39	3073.5	2953.5
Pinarello	Dogma F10	Zwift	Buffalo Fahrrad	road	713200	40	3091	2959.5
Pinarello	Dogma F10	Zwift	Classic	road	745600	39	3092	2960.5
Pinarello	Dogma F10	Zwift	Safety	road	1420000	44	3086.5	2952
Pinarello	Dogma F12	Bontrager	Aeolus 5	road	1128900	29	3064	2945
Pinarello	Dogma F12	CADEX	36	road	1215900	29	3076.5	2940.5
Pinarello	Dogma F12	CADEX	42	road	1185700	29	3067	2943
Pinarello	Dogma F12	CADEX	65	road	1199900	29	3048.5	2942
Pinarello	Dogma F12	Campagnolo	Bora Ultra 35	road	1207000	33	3083.5	2942.5
Pinarello	Dogma F12	Campagnolo	Bora Ultra 50	road	1221200	29	3057	2942.5
Pinarello	Dogma F12	DT Swiss	ARC 1100 DICUT 62	road	1143100	29	3049	2941.5
Pinarello	Dogma F12	DT Swiss	ARC 1100 DICUT DISC	road	2538300	42	3023.5	2960
Pinarello	Dogma F12	ENVE	SES 2.2	road	1150200	29	3083	2942.5
Pinarello	Dogma F12	ENVE	SES 3.4	road	1150200	29	3057	2941
Pinarello	Dogma F12	ENVE	SES 6.7	road	1150200	29	3051	2949
Pinarello	Dogma F12	ENVE	SES 7.8	road	1164400	39	3038.5	2945
Pinarello	Dogma F12	ENVE	SES 8.9	road	1164400	31	3039.5	2953.5
Pinarello	Dogma F12	Giant	SLR 0	road	1150300	29	3060	2941.5
Pinarello	Dogma F12	Lightweight	Meilenstein	road	958500	29	3069.5	2933
Pinarello	Dogma F12	Mavic	Comete Pro Carbon SL UST	road	1100500	29	3057.5	2959.5
Pinarello	Dogma F12	Mavic	Cosmic CXR60c	road	1100500	29	3061.5	2957.5
Pinarello	Dogma F12	Mavic	Cosmic Ultimate UST	road	1100500	29	3064	2955
Pinarello	Dogma F12	Roval	Alpinist CLX	road	1093800	32	3070	2933
Pinarello	Dogma F12	Roval	CLX64	road	1128900	29	3053	2949
Pinarello	Dogma F12	Roval	Rapide CLX	road	1153800	29	3053	2944
Pinarello	Dogma F12	Shimano	C40	road	1043800	29	3071	2952.5
Pinarello	Dogma F12	Shimano	C50	road	1047200	29	3069	2956.5
Pinarello	Dogma F12	Shimano	C60	road	1050800	29	3060	2960
Pinarello	Dogma F12	ZIPP	202	road	1107700	29	3078	2943.5
Pinarello	Dogma F12	ZIPP	404	road	1107700	29	3050	2945
Pinarello	Dogma F12	ZIPP	454	road	1242500	29	3047	2942
Pinarello	Dogma F12	ZIPP	808	road	1136100	29	3041	2951
Pinarello	Dogma F12	ZIPP	858	road	1270900	37	3037	2948
Pinarello	Dogma F12	ZIPP	353 NSW	road	1214100	29	3054	2941
Pinarello	Dogma F12	ZIPP	808/Super9	road	2034200	35	3032	2960
Pinarello	Dogma F12	ZIPP	858/Super9	road	2467300	45	3030	2959
Pinarello	Dogma F12	Zwift	32mm Carbon	road	958500	29	3083	2949
Pinarello	Dogma F12	Zwift	50mm Carbon	road	1079200	29	3070.5	2950
Pinarello	Dogma F12	Zwift	Buffalo Fahrrad	road	961700	40	3088	2956
Pinarello	Dogma F12	Zwift	Classic	road	994100	29	3089	2957
Pinarello	Dogma F12	Zwift	Safety	road	1668500	44	3083.5	2948.5
Pinarello	Dogma F8	Bontrager	Aeolus 5	road	170400	20	3072	2951
Pinarello	Dogma F8	CADEX	36	road	257400	26	3084.5	2946.5
Pinarello	Dogma F8	CADEX	42	road	227200	8	3075	2949
Pinarello	Dogma F8	CADEX	65	road	241400	21	3056.5	2948
Pinarello	Dogma F8	Campagnolo	Bora Ultra 35	road	248500	33	3091.5	2948.5
Pinarello	Dogma F8	Campagnolo	Bora Ultra 50	road	262700	27	3065	2948.5
Pinarello	Dogma F8	DT Swiss	ARC 1100 DICUT 62	road	184600	6	3057	2947.5
Pinarello	Dogma F8	DT Swiss	ARC 1100 DICUT DISC	road	1579800	42	3031.5	2966
Pinarello	Dogma F8	ENVE	SES 2.2	road	191700	17	3091	2948.5
Pinarello	Dogma F8	ENVE	SES 3.4	road	191700	4	3065	2947
Pinarello	Dogma F8	ENVE	SES 6.7	road	191700	25	3059	2955
Pinarello	Dogma F8	ENVE	SES 7.8	road	205900	39	3046.5	2951
Pinarello	Dogma F8	ENVE	SES 8.9	road	205900	31	3047.5	2959.5
Pinarello	Dogma F8	Giant	SLR 0	road	191800	22	3068	2947.5
Pinarello	Dogma F8	Lightweight	Meilenstein	road	0	0	3077.5	2939
Pinarello	Dogma F8	Mavic	Comete Pro Carbon SL UST	road	142000	23	3065.5	2965.5
Pinarello	Dogma F8	Mavic	Cosmic CXR60c	road	142000	16	3069.5	2963.5
Pinarello	Dogma F8	Mavic	Cosmic Ultimate UST	road	142000	9	3072	2961
Pinarello	Dogma F8	Roval	Alpinist CLX	road	135300	32	3078	2939
Pinarello	Dogma F8	Roval	CLX64	road	170400	5	3061	2955
Pinarello	Dogma F8	Roval	Rapide CLX	road	195300	14	3061	2950
Pinarello	Dogma F8	Shimano	C40	road	85300	12	3079	2958.5
Pinarello	Dogma F8	Shimano	C50	road	88700	28	3077	2962.5
Pinarello	Dogma F8	Shimano	C60	road	92300	18	3068	2966
Pinarello	Dogma F8	ZIPP	202	road	149200	11	3086	2949.5
Pinarello	Dogma F8	ZIPP	404	road	149200	15	3058	2951
Pinarello	Dogma F8	ZIPP	454	road	284000	24	3055	2948
Pinarello	Dogma F8	ZIPP	808	road	177600	13	3049	2957
Pinarello	Dogma F8	ZIPP	858	road	312400	37	3045	2954
Pinarello	Dogma F8	ZIPP	353 NSW	road	255600	19	3062	2947
Pinarello	Dogma F8	ZIPP	808/Super9	road	1075700	35	3040	2966
Pinarello	Dogma F8	ZIPP	858/Super9	road	1508800	45	3038	2965
Pinarello	Dogma F8	Zwift	32mm Carbon	road	0	0	3091	2955
Pinarello	Dogma F8	Zwift	50mm Carbon	road	120700	7	3078.5	2956
Pinarello	Dogma F8	Zwift	Buffalo Fahrrad	road	3200	40	3096	2962
Pinarello	Dogma F8	Zwift	Classic	road	35600	2	3097	2963
Pinarello	Dogma F8	Zwift	Safety	road	710000	44	3091.5	2954.5
Ribble	Endurance	Bontrager	Aeolus 5	road	560900	20	3068	2962
Ribble	Endurance	CADEX	36	road	647900	26	3080.5	2957.5
Ribble	Endurance	CADEX	42	road	617700	8	3071	2960
Ribble	Endurance	CADEX	65	road	631900	21	3052.5	2959
Ribble	Endurance	Campagnolo	Bora Ultra 35	road	639000	33	3087.5	2959.5
Ribble	Endurance	Campagnolo	Bora Ultra 50	road	653200	27	3061	2959.5
Ribble	Endurance	DT Swiss	ARC 1100 DICUT 62	road	575100	7	3053	2958.5
Ribble	Endurance	DT Swiss	ARC 1100 DICUT DISC	road	1970300	42	3027.5	2977
Ribble	Endurance	ENVE	SES 2.2	road	582200	17	3087	2959.5
Ribble	Endurance	ENVE	SES 3.4	road	582200	7	3061	2958
Ribble	Endurance	ENVE	SES 6.7	road	582200	25	3055	2966
Ribble	Endurance	ENVE	SES 7.8	road	596400	39	3042.5	2962
Ribble	Endurance	ENVE	SES 8.9	road	596400	31	3043.5	2970.5
Ribble	Endurance	Giant	SLR 0	road	582300	22	3064	2958.5
Ribble	Endurance	Lightweight	Meilenstein	road	390500	7	3073.5	2950
Ribble	Endurance	Mavic	Comete Pro Carbon SL UST	road	532500	23	3061.5	2976.5
Ribble	Endurance	Mavic	Cosmic CXR60c	road	532500	16	3065.5	2974.5
Ribble	Endurance	Mavic	Cosmic Ultimate UST	road	532500	9	3068	2972
Ribble	Endurance	Roval	Alpinist CLX	road	525800	32	3074	2950
Ribble	Endurance	Roval	CLX64	road	560900	7	3057	2966
Ribble	Endurance	Roval	Rapide CLX	road	585800	14	3057	2961
Ribble	Endurance	Shimano	C40	road	475800	12	3075	2969.5
Ribble	Endurance	Shimano	C50	road	479200	28	3073	2973.5
Ribble	Endurance	Shimano	C60	road	482800	18	3064	2977
Ribble	Endurance	ZIPP	202	road	539700	11	3082	2960.5
Ribble	Endurance	ZIPP	404	road	539700	15	3054	2962
Ribble	Endurance	ZIPP	454	road	674500	24	3051	2959
Ribble	Endurance	ZIPP	808	road	568100	13	3045	2968
Ribble	Endurance	ZIPP	858	road	702900	37	3041	2965
Ribble	Endurance	ZIPP	353 NSW	road	646100	19	3058	2958
Ribble	Endurance	ZIPP	808/Super9	road	1466200	35	3036	2977
Ribble	Endurance	ZIPP	858/Super9	road	1899300	45	3034	2976
Ribble	Endurance	Zwift	32mm Carbon	road	390500	7	3087	2966
Ribble	Endurance	Zwift	50mm Carbon	road	511200	7	3074.5	2967
Ribble	Endurance	Zwift	Buffalo Fahrrad	road	393700	40	3092	2973
Ribble	Endurance	Zwift	Classic	road	426100	7	3093	2974
Ribble	Endurance	Zwift	Safety	road	1100500	44	3087.5	2965.5
Ridley	Helium	Bontrager	Aeolus 5	road	631900	20	3075	2954
Ridley	Helium	CADEX	36	road	718900	26	3087.5	2949.5
Ridley	Helium	CADEX	42	road	688700	8	3078	2952
Ridley	Helium	CADEX	65	road	702900	21	3059.5	2951
Ridley	Helium	Campagnolo	Bora Ultra 35	road	710000	33	3094.5	2951.5
Ridley	Helium	Campagnolo	Bora Ultra 50	road	724200	27	3068	2951.5
Ridley	Helium	DT Swiss	ARC 1100 DICUT 62	road	646100	6	3060	2950.5
Ridley	Helium	DT Swiss	ARC 1100 DICUT DISC	road	2041300	42	3034.5	2969
Ridley	Helium	ENVE	SES 2.2	road	653200	17	3094	2951.5
Ridley	Helium	ENVE	SES 3.4	road	653200	4	3068	2950
Ridley	Helium	ENVE	SES 6.7	road	653200	25	3062	2958
Ridley	Helium	ENVE	SES 7.8	road	667400	39	3049.5	2954
Ridley	Helium	ENVE	SES 8.9	road	667400	31	3050.5	2962.5
Ridley	Helium	Giant	SLR 0	road	653300	22	3071	2950.5
Ridley	Helium	Lightweight	Meilenstein	road	461500	3	3080.5	2942
Ridley	Helium	Mavic	Comete Pro Carbon SL UST	road	603500	23	3068.5	2968.5
Ridley	Helium	Mavic	Cosmic CXR60c	road	603500	16	3072.5	2966.5
Ridley	Helium	Mavic	Cosmic Ultimate UST	road	603500	9	3075	2964
Ridley	Helium	Roval	Alpinist CLX	road	596800	32	3081	2942
Ridley	Helium	Roval	CLX64	road	631900	5	3064	2958
Ridley	Helium	Roval	Rapide CLX	road	656800	14	3064	2953
Ridley	Helium	Shimano	C40	road	546800	12	3082	2961.5
Ridley	Helium	Shimano	C50	road	550200	28	3080	2965.5
Ridley	Helium	Shimano	C60	road	553800	18	3071	2969
Ridley	Helium	ZIPP	202	road	610700	11	3089	2952.5
Ridley	Helium	ZIPP	404	road	610700	15	3061	2954
Ridley	Helium	ZIPP	454	road	745500	24	3058	2951
Ridley	Helium	ZIPP	808	road	639100	13	3052	2960
Ridley	Helium	ZIPP	858	road	773900	37	3048	2957
Ridley	Helium	ZIPP	353 NSW	road	717100	19	3065	2950
Ridley	Helium	ZIPP	808/Super9	road	1537200	35	3043	2969
Ridley	Helium	ZIPP	858/Super9	road	1970300	45	3041	2968
Ridley	Helium	Zwift	32mm Carbon	road	461500	3	3094	2958
Ridley	Helium	Zwift	50mm Carbon	road	582200	7	3081.5	2959
Ridley	Helium	Zwift	Buffalo Fahrrad	road	464700	40	3099	2965
Ridley	Helium	Zwift	Classic	road	497100	3	3100	2966
Ridley	Helium	Zwift	Safety	road	1171500	44	3094.5	2957.5
Ridley	Noah Fast (2019)	Bontrager	Aeolus 5	road	596400	20	3064.5	2960.5
Ridley	Noah Fast (2019)	CADEX	36	road	683400	26	3077	2956
Ridley	Noah Fast (2019)	CADEX	42	road	653200	9	3067.5	2958.5
Ridley	Noah Fast (2019)	CADEX	65	road	667400	21	3049	2957.5
Ridley	Noah Fast (2019)	Campagnolo	Bora Ultra 35	road	674500	33	3084	2958
Ridley	Noah Fast (2019)	Campagnolo	Bora Ultra 50	road	688700	27	3057.5	2958
Ridley	Noah Fast (2019)	DT Swiss	ARC 1100 DICUT 62	road	610600	9	3049.5	2957
